Transformer,,,,
File Name,Frame Range,Ground Truth Category,Predicted Category,Match Status
continuous_0047_S4_strategy2.npz,13330–17562,SURVIVAL,SURVIVAL,TP
continuous_0047_S4_strategy2.npz,17562–21661,DRINK,DRINK,TP
continuous_0048_S4_strategy2.npz,0–4299,COLOR,COLOR,TP
continuous_0048_S4_strategy2.npz,4299–8398,DRINK,DRINK,TP
continuous_0048_S4_strategy2.npz,8133–10866,—,SURVIVAL,FP
continuous_0048_S4_strategy2.npz,8398–12663,SURVIVAL,—,FN
continuous_0048_S4_strategy2.npz,12663–16962,NUMBER,NUMBER,TP
continuous_0048_S4_strategy2.npz,16962–21292,CALENDAR,CALENDAR,TP
continuous_0048_S4_strategy2.npz,21292–25658,FOOD,COLOR,TP
continuous_0048_S4_strategy2.npz,25658–29890,FAMILY,FAMILY,TP
continuous_0049_S4_strategy2.npz,0–4099,CALENDAR,CALENDAR,TP
continuous_0049_S4_strategy2.npz,4099–8498,DRINK,DRINK,TP
continuous_0049_S4_strategy2.npz,6000–9000,—,NUMBER,FP
continuous_0049_S4_strategy2.npz,8498–12663,NUMBER,—,FN
continuous_0049_S4_strategy2.npz,9000–12000,—,DAYS,FP
continuous_0049_S4_strategy2.npz,12663–16695,DAYS,DAYS,TP
continuous_0049_S4_strategy2.npz,15000–18000,—,DRINK,FP
continuous_0049_S4_strategy2.npz,16695–20994,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0050_S4_strategy2.npz,0–4499,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0050_S4_strategy2.npz,2166–4333,—,FAMILY,FP
continuous_0050_S4_strategy2.npz,4499–8731,NUMBER,NUMBER,TP
continuous_0050_S4_strategy2.npz,8731–13296,COLOR,COLOR,TP
continuous_0050_S4_strategy2.npz,13296–17660,CALENDAR,CALENDAR,TP
continuous_0050_S4_strategy2.npz,17333–19500,—,FAMILY,FP
continuous_0050_S4_strategy2.npz,17660–21659,GREETING,GREETING,TP
continuous_0051_S4_strategy2.npz,0–4466,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0051_S4_strategy2.npz,2400–4833,—,CALENDAR,FP
continuous_0051_S4_strategy2.npz,4466–8731,CALENDAR,CALENDAR,TP
continuous_0051_S4_strategy2.npz,7233–9666,—,GREETING,FP
continuous_0051_S4_strategy2.npz,8731–13797,GREETING,—,FN
continuous_0051_S4_strategy2.npz,9666–12100,—,RELATIONSHIPS,FP
continuous_0051_S4_strategy2.npz,12100–14500,—,COLOR,FP
continuous_0051_S4_strategy2.npz,13797–18296,DRINK,DRINK,TP
continuous_0051_S4_strategy2.npz,18296–22453,FOOD,FOOD,TP
continuous_0051_S4_strategy2.npz,21766–24200,—,FOOD,FP
continuous_0051_S4_strategy2.npz,22453–26618,DAYS,DAYS,TP
continuous_0052_S4_strategy2.npz,0–4132,SURVIVAL,SURVIVAL,TP
continuous_0052_S4_strategy2.npz,4132–8431,CALENDAR,CALENDAR,TP
continuous_0052_S4_strategy2.npz,7366–11066,—,CALENDAR,FP
continuous_0052_S4_strategy2.npz,8431–12963,DRINK,DRINK,TP
continuous_0052_S4_strategy2.npz,12963–17328,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0052_S4_strategy2.npz,17328–21493,NUMBER,NUMBER,TP
continuous_0052_S4_strategy2.npz,21493–25858,COLOR,COLOR,TP
continuous_0053_S4_strategy2.npz,0–4399,COLOR,COLOR,TP
continuous_0053_S4_strategy2.npz,4399–8664,NUMBER,NUMBER,TP
continuous_0053_S4_strategy2.npz,6666–10000,—,GREETING,FP
continuous_0053_S4_strategy2.npz,8664–12796,GREETING,—,FN
continuous_0053_S4_strategy2.npz,10000–13333,—,RELATIONSHIPS,FP
continuous_0053_S4_strategy2.npz,12796–17061,RELATIONSHIPS,—,FN
continuous_0053_S4_strategy2.npz,13333–16666,—,SURVIVAL,FP
continuous_0053_S4_strategy2.npz,17061–21293,FAMILY,FAMILY,TP
continuous_0053_S4_strategy2.npz,21293–25492,DAYS,DAYS,TP
continuous_0053_S4_strategy2.npz,25492–29992,SURVIVAL,SURVIVAL,TP
continuous_0054_S4_strategy2.npz,0–4465,COLOR,COLOR,TP
continuous_0054_S4_strategy2.npz,3033–6100,—,CALENDAR,FP
continuous_0054_S4_strategy2.npz,4465–8728,CALENDAR,—,FN
continuous_0054_S4_strategy2.npz,6100–9133,—,FOOD,FP
continuous_0054_S4_strategy2.npz,8728–12894,FOOD,—,FN
continuous_0054_S4_strategy2.npz,9133–12200,—,RELATIONSHIPS,FP
continuous_0054_S4_strategy2.npz,12200–15233,—,NUMBER,FP
continuous_0054_S4_strategy2.npz,12894–17126,NUMBER,—,FN
continuous_0054_S4_strategy2.npz,15233–18300,—,SURVIVAL,FP
continuous_0054_S4_strategy2.npz,17126–21358,GREETING,GREETING,TP
continuous_0055_S4_strategy2.npz,0–4232,DRINK,DRINK,TP
continuous_0055_S4_strategy2.npz,4232–8397,NUMBER,NUMBER,TP
continuous_0055_S4_strategy2.npz,6366–9566,—,DAYS,FP
continuous_0055_S4_strategy2.npz,8397–12529,DAYS,—,FN
continuous_0055_S4_strategy2.npz,12529–16695,CALENDAR,CALENDAR,TP
continuous_0055_S4_strategy2.npz,15966–19166,—,GREETING,FP
continuous_0055_S4_strategy2.npz,16695–20960,GREETING,—,FN
continuous_0055_S4_strategy2.npz,19166–22366,—,FAMILY,FP
continuous_0055_S4_strategy2.npz,20960–25559,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0056_S4_strategy2.npz,0–4132,COLOR,COLOR,TP
continuous_0056_S4_strategy2.npz,4132–8464,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0056_S4_strategy2.npz,8464–12929,FOOD,FOOD,TP
continuous_0056_S4_strategy2.npz,12929–17194,SURVIVAL,SURVIVAL,TP
continuous_0056_S4_strategy2.npz,17194–21293,DRINK,DRINK,TP
continuous_0056_S4_strategy2.npz,21293–25525,FAMILY,FAMILY,TP
continuous_0056_S4_strategy2.npz,25525–29657,GREETING,GREETING,TP
continuous_0057_S4_strategy2.npz,0–4199,GREETING,GREETING,TP
continuous_0057_S4_strategy2.npz,2966–5933,—,FAMILY,FP
continuous_0057_S4_strategy2.npz,4199–8431,DRINK,DRINK,TP
continuous_0057_S4_strategy2.npz,8431–12863,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0057_S4_strategy2.npz,12863–18133,DAYS,DAYS,TP
continuous_0057_S4_strategy2.npz,18133–22498,NUMBER,NUMBER,TP
continuous_0057_S4_strategy2.npz,22498–26697,FAMILY,FAMILY,TP
continuous_0058_S4_strategy2.npz,0–4299,FAMILY,FAMILY,TP
continuous_0058_S4_strategy2.npz,4299–8298,GREETING,GREETING,TP
continuous_0058_S4_strategy2.npz,8298–12664,FOOD,FOOD,TP
continuous_0058_S4_strategy2.npz,12664–16896,DRINK,DRINK,TP
continuous_0058_S4_strategy2.npz,16896–21361,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0058_S4_strategy2.npz,21361–25560,SURVIVAL,SURVIVAL,TP
continuous_0059_S4_strategy2.npz,0–4199,NUMBER,NUMBER,TP
continuous_0059_S4_strategy2.npz,4199–8431,CALENDAR,CALENDAR,TP
continuous_0059_S4_strategy2.npz,8431–12596,SURVIVAL,SURVIVAL,TP
continuous_0059_S4_strategy2.npz,11333–15133,—,RELATIONSHIPS,FP
continuous_0059_S4_strategy2.npz,12596–17561,RELATIONSHIPS,—,FN
continuous_0059_S4_strategy2.npz,15133–18900,—,GREETING,FP
continuous_0059_S4_strategy2.npz,17561–21726,GREETING,—,FN
continuous_0059_S4_strategy2.npz,21726–26025,DAYS,NUMBER,TP
continuous_0059_S4_strategy2.npz,26025–30257,DRINK,DRINK,TP
continuous_0060_S4_strategy2.npz,0–4199,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0060_S4_strategy2.npz,4199–8464,SURVIVAL,SURVIVAL,TP
continuous_0060_S4_strategy2.npz,8464–12863,COLOR,COLOR,TP
continuous_0060_S4_strategy2.npz,12863–17062,FAMILY,FAMILY,TP
continuous_0060_S4_strategy2.npz,15333–18400,—,DRINK,FP
continuous_0060_S4_strategy2.npz,17062–21461,FOOD,FOOD,TP
continuous_0061_S4_strategy2.npz,0–4297,CALENDAR,CALENDAR,TP
continuous_0061_S4_strategy2.npz,4297–8529,FAMILY,FAMILY,TP
continuous_0061_S4_strategy2.npz,8529–12728,DAYS,DAYS,TP
continuous_0061_S4_strategy2.npz,8933–11900,—,DAYS,FP
continuous_0061_S4_strategy2.npz,12728–16927,NUMBER,—,FN
continuous_0061_S4_strategy2.npz,14900–17866,—,SURVIVAL,FP
continuous_0061_S4_strategy2.npz,16927–21326,FOOD,FOOD,TP
continuous_0061_S4_strategy2.npz,17866–20833,—,NUMBER,FP
continuous_0061_S4_strategy2.npz,21326–25625,COLOR,COLOR,TP
continuous_0061_S4_strategy2.npz,25625–29790,DRINK,DRINK,TP
continuous_0062_S4_strategy2.npz,0–4099,DRINK,DRINK,TP
continuous_0062_S4_strategy2.npz,4099–8264,FAMILY,FAMILY,TP
continuous_0062_S4_strategy2.npz,6366–9533,—,CALENDAR,FP
continuous_0062_S4_strategy2.npz,8264–12496,CALENDAR,—,FN
continuous_0062_S4_strategy2.npz,12496–16761,NUMBER,NUMBER,TP
continuous_0062_S4_strategy2.npz,16761–21193,GREETING,GREETING,TP
continuous_0062_S4_strategy2.npz,21193–25492,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0063_S4_strategy2.npz,0–4365,COLOR,COLOR,TP
continuous_0063_S4_strategy2.npz,3266–6533,—,COLOR,FP
continuous_0063_S4_strategy2.npz,4365–8530,DAYS,—,FN
continuous_0063_S4_strategy2.npz,6533–9800,—,GREETING,FP
continuous_0063_S4_strategy2.npz,8530–12895,GREETING,—,FN
continuous_0063_S4_strategy2.npz,9800–13066,—,GREETING,FP
continuous_0063_S4_strategy2.npz,12895–17361,SURVIVAL,SURVIVAL,TP
continuous_0063_S4_strategy2.npz,17361–21560,FOOD,FOOD,TP
continuous_0063_S4_strategy2.npz,21560–26125,DRINK,DRINK,TP
continuous_0064_S4_strategy2.npz,0–4399,COLOR,COLOR,TP
continuous_0064_S4_strategy2.npz,4399–8598,GREETING,GREETING,TP
continuous_0064_S4_strategy2.npz,8598–12797,FAMILY,FAMILY,TP
continuous_0064_S4_strategy2.npz,12797–17262,FOOD,FOOD,TP
continuous_0064_S4_strategy2.npz,17262–21561,NUMBER,NUMBER,TP
continuous_0064_S4_strategy2.npz,20066–23433,—,RELATIONSHIPS,FP
continuous_0064_S4_strategy2.npz,21561–25827,RELATIONSHIPS,—,FN
continuous_0064_S4_strategy2.npz,23433–26766,—,DAYS,FP
continuous_0064_S4_strategy2.npz,25827–30126,DRINK,COLOR,TP
continuous_0065_S4_strategy2.npz,0–4265,FOOD,FOOD,TP
continuous_0065_S4_strategy2.npz,2833–5666,—,COLOR,FP
continuous_0065_S4_strategy2.npz,4265–8730,COLOR,—,FN
continuous_0065_S4_strategy2.npz,5666–8533,—,GREETING,FP
continuous_0065_S4_strategy2.npz,8730–13129,DRINK,DRINK,TP
continuous_0065_S4_strategy2.npz,11366–14200,—,CALENDAR,FP
continuous_0065_S4_strategy2.npz,13129–17294,CALENDAR,—,FN
continuous_0065_S4_strategy2.npz,14200–17066,—,RELATIONSHIPS,FP
continuous_0065_S4_strategy2.npz,17294–21493,DAYS,DAYS,TP
continuous_0065_S4_strategy2.npz,19900–22733,—,FAMILY,FP
continuous_0065_S4_strategy2.npz,21493–25592,FAMILY,FAMILY,TP
continuous_0066_S4_strategy2.npz,0–3166,—,DRINK,FP
continuous_0066_S4_strategy2.npz,0–4799,DRINK,—,FN
continuous_0066_S4_strategy2.npz,3166–6366,—,NUMBER,FP
continuous_0066_S4_strategy2.npz,4799–8831,NUMBER,NUMBER,TP
continuous_0066_S4_strategy2.npz,8831–12930,CALENDAR,CALENDAR,TP
continuous_0066_S4_strategy2.npz,12733–15933,—,RELATIONSHIPS,FP
continuous_0066_S4_strategy2.npz,12930–17162,GREETING,GREETING,TP
continuous_0066_S4_strategy2.npz,17162–21328,SURVIVAL,SURVIVAL,TP
continuous_0066_S4_strategy2.npz,21328–25493,DAYS,DAYS,TP
continuous_0067_S4_strategy2.npz,0–4266,SURVIVAL,SURVIVAL,TP
continuous_0067_S4_strategy2.npz,2533–5100,—,DRINK,FP
continuous_0067_S4_strategy2.npz,4266–8532,DRINK,—,FN
continuous_0067_S4_strategy2.npz,5100–7633,—,RELATIONSHIPS,FP
continuous_0067_S4_strategy2.npz,8532–12797,GREETING,GREETING,TP
continuous_0067_S4_strategy2.npz,12797–16929,NUMBER,NUMBER,TP
continuous_0067_S4_strategy2.npz,15300–17866,—,SURVIVAL,FP
continuous_0067_S4_strategy2.npz,16929–21061,DAYS,DAYS,TP
continuous_0067_S4_strategy2.npz,21061–25526,FOOD,FOOD,TP
continuous_0068_S4_strategy2.npz,0–4199,DAYS,DAYS,TP
continuous_0068_S4_strategy2.npz,4199–8564,DRINK,DRINK,TP
continuous_0068_S4_strategy2.npz,8564–13030,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0068_S4_strategy2.npz,13030–17295,FOOD,FOOD,TP
continuous_0068_S4_strategy2.npz,17295–21461,GREETING,GREETING,TP
continuous_0068_S4_strategy2.npz,20900–23900,—,COLOR,FP
continuous_0068_S4_strategy2.npz,21461–25593,NUMBER,NUMBER,TP
continuous_0068_S4_strategy2.npz,25593–29892,COLOR,COLOR,TP
continuous_0069_S4_strategy2.npz,0–4265,NUMBER,NUMBER,TP
continuous_0069_S4_strategy2.npz,4265–8364,FAMILY,FAMILY,TP
continuous_0069_S4_strategy2.npz,8364–12663,DRINK,DRINK,TP
continuous_0069_S4_strategy2.npz,12663–16863,GREETING,—,FN
continuous_0069_S4_strategy2.npz,15600–18700,—,GREETING,FP
continuous_0069_S4_strategy2.npz,16863–21162,COLOR,COLOR,TP
continuous_0069_S4_strategy2.npz,21162–24962,SURVIVAL,SURVIVAL,TP
continuous_0070_S4_strategy2.npz,0–4165,GREETING,GREETING,TP
continuous_0070_S4_strategy2.npz,4165–8464,DAYS,DAYS,TP
continuous_0070_S4_strategy2.npz,8464–12663,SURVIVAL,SURVIVAL,TP
continuous_0070_S4_strategy2.npz,10966–14600,—,RELATIONSHIPS,FP
continuous_0070_S4_strategy2.npz,12663–17728,DRINK,DRINK,TP
continuous_0070_S4_strategy2.npz,17728–21927,NUMBER,NUMBER,TP
continuous_0071_S4_strategy2.npz,0–4901,CALENDAR,CALENDAR,TP
continuous_0071_S4_strategy2.npz,3066–6166,—,CALENDAR,FP
continuous_0071_S4_strategy2.npz,4901–9533,FOOD,FOOD,TP
continuous_0071_S4_strategy2.npz,9533–13565,FAMILY,FAMILY,TP
continuous_0071_S4_strategy2.npz,13565–17997,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0071_S4_strategy2.npz,17997–22162,NUMBER,NUMBER,TP
continuous_0071_S4_strategy2.npz,22162–26761,COLOR,COLOR,TP
continuous_0071_S4_strategy2.npz,26761–30827,DRINK,DRINK,TP
continuous_0072_S4_strategy2.npz,0–4499,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0072_S4_strategy2.npz,4499–8798,SURVIVAL,SURVIVAL,TP
continuous_0072_S4_strategy2.npz,8798–13030,COLOR,COLOR,TP
continuous_0072_S4_strategy2.npz,12200–15233,—,SURVIVAL,FP
continuous_0072_S4_strategy2.npz,13030–17262,CALENDAR,CALENDAR,TP
continuous_0072_S4_strategy2.npz,17262–21361,DAYS,DAYS,TP
continuous_0073_S4_strategy2.npz,0–4165,DRINK,DRINK,TP
continuous_0073_S4_strategy2.npz,2866–5733,—,SURVIVAL,FP
continuous_0073_S4_strategy2.npz,4165–8397,SURVIVAL,—,FN
continuous_0073_S4_strategy2.npz,8397–12696,COLOR,COLOR,TP
continuous_0073_S4_strategy2.npz,11466–14333,—,GREETING,FP
continuous_0073_S4_strategy2.npz,12696–16861,GREETING,—,FN
continuous_0073_S4_strategy2.npz,14333–17200,—,FAMILY,FP
continuous_0073_S4_strategy2.npz,16861–21527,DAYS,DAYS,TP
continuous_0073_S4_strategy2.npz,21527–25793,NUMBER,NUMBER,TP
continuous_0074_S4_strategy2.npz,0–4132,DAYS,DAYS,TP
continuous_0074_S4_strategy2.npz,2300–4600,—,NUMBER,FP
continuous_0074_S4_strategy2.npz,4132–8497,GREETING,GREETING,TP
continuous_0074_S4_strategy2.npz,6933–9233,—,FOOD,FP
continuous_0074_S4_strategy2.npz,8497–12729,DRINK,DRINK,TP
continuous_0074_S4_strategy2.npz,11566–13866,—,COLOR,FP
continuous_0074_S4_strategy2.npz,12729–17061,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0074_S4_strategy2.npz,16200–18500,—,RELATIONSHIPS,FP
continuous_0074_S4_strategy2.npz,17061–21260,CALENDAR,CALENDAR,TP
continuous_0074_S4_strategy2.npz,20833–23133,—,CALENDAR,FP
continuous_0074_S4_strategy2.npz,21260–25459,SURVIVAL,SURVIVAL,TP
continuous_0075_S4_strategy2.npz,0–4132,NUMBER,NUMBER,TP
continuous_0075_S4_strategy2.npz,2333–4666,—,NUMBER,FP
continuous_0075_S4_strategy2.npz,4132–8031,DAYS,DAYS,TP
continuous_0075_S4_strategy2.npz,8031–12130,GREETING,GREETING,TP
continuous_0075_S4_strategy2.npz,11666–14000,—,FAMILY,FP
continuous_0075_S4_strategy2.npz,12130–16229,FOOD,FOOD,TP
continuous_0075_S4_strategy2.npz,16229–21028,CALENDAR,CALENDAR,TP
continuous_0075_S4_strategy2.npz,16333–18666,—,CALENDAR,FP
continuous_0076_S4_strategy2.npz,0–4466,DAYS,DAYS,TP
continuous_0076_S4_strategy2.npz,2533–5100,—,DRINK,FP
continuous_0076_S4_strategy2.npz,4466–8731,DRINK,—,FN
continuous_0076_S4_strategy2.npz,5100–7666,—,GREETING,FP
continuous_0076_S4_strategy2.npz,7666–10233,—,GREETING,FP
continuous_0076_S4_strategy2.npz,8731–12763,GREETING,—,FN
continuous_0076_S4_strategy2.npz,10233–12800,—,DRINK,FP
continuous_0076_S4_strategy2.npz,12763–17028,COLOR,COLOR,TP
continuous_0076_S4_strategy2.npz,15333–17900,—,CALENDAR,FP
continuous_0076_S4_strategy2.npz,17028–21327,CALENDAR,CALENDAR,TP
continuous_0076_S4_strategy2.npz,21327–25592,FOOD,FOOD,TP
continuous_0077_S4_strategy2.npz,0–5232,FAMILY,FAMILY,TP
continuous_0077_S4_strategy2.npz,5232–9397,CALENDAR,CALENDAR,TP
continuous_0077_S4_strategy2.npz,9397–13729,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0077_S4_strategy2.npz,12600–15733,—,SURVIVAL,FP
continuous_0077_S4_strategy2.npz,13729–17861,SURVIVAL,—,FN
continuous_0077_S4_strategy2.npz,15733–18900,—,COLOR,FP
continuous_0077_S4_strategy2.npz,17861–22060,GREETING,GREETING,TP
continuous_0078_S4_strategy2.npz,0–4032,CALENDAR,CALENDAR,TP
continuous_0078_S4_strategy2.npz,2966–5933,—,COLOR,FP
continuous_0078_S4_strategy2.npz,4032–8331,COLOR,—,FN
continuous_0078_S4_strategy2.npz,8331–12563,DAYS,DAYS,TP
continuous_0078_S4_strategy2.npz,12563–16729,FAMILY,FAMILY,TP
continuous_0078_S4_strategy2.npz,16729–21128,GREETING,GREETING,TP
continuous_0078_S4_strategy2.npz,20800–23766,—,FAMILY,FP
continuous_0078_S4_strategy2.npz,21128–25360,NUMBER,NUMBER,TP
continuous_0078_S4_strategy2.npz,25360–29725,FOOD,FOOD,TP
continuous_0079_S4_strategy2.npz,0–4299,COLOR,COLOR,TP
continuous_0079_S4_strategy2.npz,4299–8598,DRINK,DRINK,TP
continuous_0079_S4_strategy2.npz,8066–10766,—,RELATIONSHIPS,FP
continuous_0079_S4_strategy2.npz,8598–12997,RELATIONSHIPS,—,FN
continuous_0079_S4_strategy2.npz,10766–13466,—,RELATIONSHIPS,FP
continuous_0079_S4_strategy2.npz,12997–17162,FAMILY,FAMILY,TP
continuous_0079_S4_strategy2.npz,16166–18866,—,RELATIONSHIPS,FP
continuous_0079_S4_strategy2.npz,17162–21561,NUMBER,NUMBER,TP
continuous_0080_S4_strategy2.npz,0–5266,SURVIVAL,SURVIVAL,TP
continuous_0080_S4_strategy2.npz,5266–9165,DRINK,DRINK,TP
continuous_0080_S4_strategy2.npz,5766–8633,—,RELATIONSHIPS,FP
continuous_0080_S4_strategy2.npz,9165–13164,FAMILY,—,FN
continuous_0080_S4_strategy2.npz,13164–17663,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0080_S4_strategy2.npz,14400–17300,—,FAMILY,FP
continuous_0080_S4_strategy2.npz,17663–21862,CALENDAR,CALENDAR,TP
continuous_0080_S4_strategy2.npz,21862–25961,DAYS,DAYS,TP
continuous_0081_S4_strategy2.npz,0–4332,COLOR,COLOR,TP
continuous_0081_S4_strategy2.npz,4332–8662,CALENDAR,CALENDAR,TP
continuous_0081_S4_strategy2.npz,8662–12828,DRINK,DRINK,TP
continuous_0081_S4_strategy2.npz,10700–14266,—,FAMILY,FP
continuous_0081_S4_strategy2.npz,12828–16927,FAMILY,—,FN
continuous_0081_S4_strategy2.npz,14266–17833,—,COLOR,FP
continuous_0081_S4_strategy2.npz,16927–21393,FOOD,FOOD,TP
continuous_0082_S4_strategy2.npz,0–2866,—,FAMILY,FP
continuous_0082_S4_strategy2.npz,0–4165,FAMILY,—,FN
continuous_0082_S4_strategy2.npz,2866–5766,—,COLOR,FP
continuous_0082_S4_strategy2.npz,4165–8397,COLOR,—,FN
continuous_0082_S4_strategy2.npz,5766–8633,—,NUMBER,FP
continuous_0082_S4_strategy2.npz,8397–12696,GREETING,GREETING,TP
continuous_0082_S4_strategy2.npz,11533–14400,—,FOOD,FP
continuous_0082_S4_strategy2.npz,12696–17561,SURVIVAL,SURVIVAL,TP
continuous_0082_S4_strategy2.npz,17300–20166,—,SURVIVAL,FP
continuous_0082_S4_strategy2.npz,17561–21793,DAYS,—,FN
continuous_0082_S4_strategy2.npz,20166–23066,—,DAYS,FP
continuous_0082_S4_strategy2.npz,21793–25958,DRINK,DRINK,TP
continuous_0083_S4_strategy2.npz,0–4266,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0083_S4_strategy2.npz,4266–8631,FAMILY,FAMILY,TP
continuous_0083_S4_strategy2.npz,6600–9900,—,GREETING,FP
continuous_0083_S4_strategy2.npz,8631–12830,GREETING,—,FN
continuous_0083_S4_strategy2.npz,9900–13200,—,CALENDAR,FP
continuous_0083_S4_strategy2.npz,12830–17129,CALENDAR,CALENDAR,TP
continuous_0083_S4_strategy2.npz,16533–19833,—,RELATIONSHIPS,FP
continuous_0083_S4_strategy2.npz,17129–21328,DRINK,DRINK,TP
continuous_0083_S4_strategy2.npz,21328–25494,SURVIVAL,SURVIVAL,TP
continuous_0083_S4_strategy2.npz,25494–29759,COLOR,COLOR,TP
continuous_0084_S4_strategy2.npz,0–4332,CALENDAR,CALENDAR,TP
continuous_0084_S4_strategy2.npz,4332–8598,SURVIVAL,SURVIVAL,TP
continuous_0084_S4_strategy2.npz,5833–8766,—,COLOR,FP
continuous_0084_S4_strategy2.npz,8598–13163,COLOR,COLOR,TP
continuous_0084_S4_strategy2.npz,13163–17662,DAYS,DAYS,TP
continuous_0084_S4_strategy2.npz,17662–21994,DRINK,DRINK,TP
continuous_0084_S4_strategy2.npz,20500–23433,—,COLOR,FP
continuous_0084_S4_strategy2.npz,21994–26359,FOOD,FOOD,TP
continuous_0085_S4_strategy2.npz,0–4499,GREETING,GREETING,TP
continuous_0085_S4_strategy2.npz,2566–5166,—,COLOR,FP
continuous_0085_S4_strategy2.npz,4499–8764,FOOD,FOOD,TP
continuous_0085_S4_strategy2.npz,8764–13129,FAMILY,FAMILY,TP
continuous_0085_S4_strategy2.npz,13129–17428,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0085_S4_strategy2.npz,17428–21627,DAYS,DAYS,TP
continuous_0085_S4_strategy2.npz,21627–25959,NUMBER,NUMBER,TP
continuous_0086_S4_strategy2.npz,0–4232,DRINK,DRINK,TP
continuous_0086_S4_strategy2.npz,2700–5400,—,DRINK,FP
continuous_0086_S4_strategy2.npz,4232–8697,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0086_S4_strategy2.npz,8697–13029,COLOR,COLOR,TP
continuous_0086_S4_strategy2.npz,13029–16990,DAYS,DAYS,TP
continuous_0086_S4_strategy2.npz,16990–21189,CALENDAR,CALENDAR,TP
continuous_0086_S4_strategy2.npz,21189–25354,FAMILY,FAMILY,TP
continuous_0086_S4_strategy2.npz,21666–24366,—,SURVIVAL,FP
continuous_0086_S4_strategy2.npz,25354–29786,FOOD,FOOD,TP
continuous_0087_S4_strategy2.npz,0–4232,DRINK,DRINK,TP
continuous_0087_S4_strategy2.npz,4232–8564,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0087_S4_strategy2.npz,8564–12696,FAMILY,FAMILY,TP
continuous_0087_S4_strategy2.npz,12033–14433,—,DAYS,FP
continuous_0087_S4_strategy2.npz,12696–17028,CALENDAR,CALENDAR,TP
continuous_0087_S4_strategy2.npz,16833–19233,—,CALENDAR,FP
continuous_0087_S4_strategy2.npz,17028–21660,COLOR,COLOR,TP
continuous_0088_S4_strategy2.npz,0–3566,CALENDAR,CALENDAR,TP
continuous_0088_S4_strategy2.npz,2900–5833,—,CALENDAR,FP
continuous_0088_S4_strategy2.npz,3566–7798,FOOD,FOOD,TP
continuous_0088_S4_strategy2.npz,7798–12063,SURVIVAL,SURVIVAL,TP
continuous_0088_S4_strategy2.npz,11666–14600,—,RELATIONSHIPS,FP
continuous_0088_S4_strategy2.npz,12063–16528,RELATIONSHIPS,—,FN
continuous_0088_S4_strategy2.npz,16528–20727,FAMILY,FAMILY,TP
continuous_0088_S4_strategy2.npz,20727–25092,GREETING,GREETING,TP
continuous_0088_S4_strategy2.npz,25092–29224,DRINK,DRINK,TP
continuous_0089_S4_strategy2.npz,0–4232,DRINK,DRINK,TP
continuous_0089_S4_strategy2.npz,2600–5233,—,FAMILY,FP
continuous_0089_S4_strategy2.npz,4232–8397,FAMILY,—,FN
