IV3-GRU,,,,
File Name,Frame Range,Ground Truth Category,Predicted Category,Match Status
continuous_0041_S4_strategy2.npz,13964–18163,NUMBER,—,FN
continuous_0041_S4_strategy2.npz,16800–20166,—,NUMBER,FP
continuous_0041_S4_strategy2.npz,18163–22729,FAMILY,FAMILY,TP
continuous_0041_S4_strategy2.npz,22729–26894,GREETING,GREETING,TP
continuous_0042_S4_strategy2.npz,0–3200,—,GREETING,FP
continuous_0042_S4_strategy2.npz,0–4265,SURVIVAL,—,FN
continuous_0042_S4_strategy2.npz,3200–6400,—,RELATIONSHIPS,FP
continuous_0042_S4_strategy2.npz,4265–8530,RELATIONSHIPS,—,FN
continuous_0042_S4_strategy2.npz,6400–9633,—,CALENDAR,FP
continuous_0042_S4_strategy2.npz,8530–12929,CALENDAR,—,FN
continuous_0042_S4_strategy2.npz,9633–12833,—,CALENDAR,FP
continuous_0042_S4_strategy2.npz,12833–16033,—,FAMILY,FP
continuous_0042_S4_strategy2.npz,12929–17261,NUMBER,—,FN
continuous_0042_S4_strategy2.npz,16033–19266,—,DAYS,FP
continuous_0042_S4_strategy2.npz,17261–21658,DAYS,—,FN
continuous_0042_S4_strategy2.npz,19266–22466,—,FAMILY,FP
continuous_0042_S4_strategy2.npz,21658–25690,FAMILY,FAMILY,TP
continuous_0043_S4_strategy2.npz,0–5000,—,DAYS,FP
continuous_0043_S4_strategy2.npz,0–4364,DAYS,—,FN
continuous_0043_S4_strategy2.npz,4364–8396,DRINK,DRINK,TP
continuous_0043_S4_strategy2.npz,8396–12695,CALENDAR,—,FN
continuous_0043_S4_strategy2.npz,10000–15033,—,FOOD,FP
continuous_0043_S4_strategy2.npz,12695–16827,COLOR,—,FN
continuous_0043_S4_strategy2.npz,15033–20033,—,FOOD,FP
continuous_0043_S4_strategy2.npz,16827–20992,RELATIONSHIPS,—,FN
continuous_0043_S4_strategy2.npz,20992–25058,FAMILY,FAMILY,TP
continuous_0044_S4_strategy2.npz,0–4265,FOOD,FOOD,TP
continuous_0044_S4_strategy2.npz,2966–5933,—,COLOR,FP
continuous_0044_S4_strategy2.npz,4265–8497,RELATIONSHIPS,—,FN
continuous_0044_S4_strategy2.npz,5933–8900,—,CALENDAR,FP
continuous_0044_S4_strategy2.npz,8497–12663,CALENDAR,—,FN
continuous_0044_S4_strategy2.npz,8900–11866,—,CALENDAR,FP
continuous_0044_S4_strategy2.npz,11866–14866,—,CALENDAR,FP
continuous_0044_S4_strategy2.npz,12663–16862,GREETING,GREETING,TP
continuous_0044_S4_strategy2.npz,16862–21128,SURVIVAL,—,FN
continuous_0044_S4_strategy2.npz,17833–20800,—,SURVIVAL,FP
continuous_0044_S4_strategy2.npz,20800–23766,—,GREETING,FP
continuous_0044_S4_strategy2.npz,21128–25193,FAMILY,FAMILY,TP
continuous_0044_S4_strategy2.npz,25193–29725,COLOR,COLOR,TP
continuous_0045_S4_strategy2.npz,0–4299,FOOD,FOOD,TP
continuous_0045_S4_strategy2.npz,4299–8298,FAMILY,FAMILY,TP
continuous_0045_S4_strategy2.npz,7333–11000,—,CALENDAR,FP
continuous_0045_S4_strategy2.npz,8298–12463,CALENDAR,—,FN
continuous_0045_S4_strategy2.npz,11000–14666,—,CALENDAR,FP
continuous_0045_S4_strategy2.npz,12463–16762,RELATIONSHIPS,—,FN
continuous_0045_S4_strategy2.npz,14666–18333,—,FAMILY,FP
continuous_0045_S4_strategy2.npz,16762–20961,DAYS,—,FN
continuous_0045_S4_strategy2.npz,18333–22000,—,DAYS,FP
continuous_0045_S4_strategy2.npz,20961–25160,GREETING,GREETING,TP
continuous_0045_S4_strategy2.npz,25160–29359,SURVIVAL,—,FN
continuous_0045_S4_strategy2.npz,25666–29366,—,GREETING,FP
continuous_0046_S4_strategy2.npz,0–4233,—,FOOD,FP
continuous_0046_S4_strategy2.npz,0–4265,RELATIONSHIPS,—,FN
continuous_0046_S4_strategy2.npz,4265–8397,GREETING,GREETING,TP
continuous_0046_S4_strategy2.npz,8397–12696,DRINK,DRINK,TP
continuous_0046_S4_strategy2.npz,12696–16961,FOOD,FOOD,TP
continuous_0046_S4_strategy2.npz,16961–21327,COLOR,COLOR,TP
continuous_0046_S4_strategy2.npz,21233–25500,—,FOOD,FP
continuous_0046_S4_strategy2.npz,21327–25559,SURVIVAL,—,FN
continuous_0046_S4_strategy2.npz,25500–29766,—,GREETING,FP
continuous_0046_S4_strategy2.npz,25559–29758,DAYS,—,FN
continuous_0047_S4_strategy2.npz,0–4666,FOOD,FOOD,TP
continuous_0047_S4_strategy2.npz,4666–9065,COLOR,COLOR,TP
continuous_0047_S4_strategy2.npz,7200–10833,—,CALENDAR,FP
continuous_0047_S4_strategy2.npz,9065–13330,CALENDAR,CALENDAR,TP
continuous_0047_S4_strategy2.npz,13330–17562,SURVIVAL,SURVIVAL,TP
continuous_0047_S4_strategy2.npz,17562–21661,DRINK,—,FN
continuous_0047_S4_strategy2.npz,18033–21666,—,SURVIVAL,FP
continuous_0048_S4_strategy2.npz,0–4299,COLOR,COLOR,TP
continuous_0048_S4_strategy2.npz,4266–8533,—,FOOD,FP
continuous_0048_S4_strategy2.npz,4299–8398,DRINK,—,FN
continuous_0048_S4_strategy2.npz,8398–12663,SURVIVAL,SURVIVAL,TP
continuous_0048_S4_strategy2.npz,12663–16962,NUMBER,NUMBER,TP
continuous_0048_S4_strategy2.npz,16962–21292,CALENDAR,—,FN
continuous_0048_S4_strategy2.npz,17066–21333,—,CALENDAR,FP
continuous_0048_S4_strategy2.npz,21292–25658,FOOD,FOOD,TP
continuous_0048_S4_strategy2.npz,25658–29890,FAMILY,FAMILY,TP
continuous_0049_S4_strategy2.npz,0–4099,CALENDAR,CALENDAR,TP
continuous_0049_S4_strategy2.npz,4099–8498,DRINK,DRINK,TP
continuous_0049_S4_strategy2.npz,7000–10500,—,NUMBER,FP
continuous_0049_S4_strategy2.npz,8498–12663,NUMBER,—,FN
continuous_0049_S4_strategy2.npz,10500–14000,—,FAMILY,FP
continuous_0049_S4_strategy2.npz,12663–16695,DAYS,—,FN
continuous_0049_S4_strategy2.npz,14000–17500,—,GREETING,FP
continuous_0049_S4_strategy2.npz,16695–20994,RELATIONSHIPS,—,FN
continuous_0049_S4_strategy2.npz,17500–21000,—,FAMILY,FP
continuous_0050_S4_strategy2.npz,0–7200,—,NUMBER,FP
continuous_0050_S4_strategy2.npz,0–4499,RELATIONSHIPS,—,FN
continuous_0050_S4_strategy2.npz,4499–8731,NUMBER,—,FN
continuous_0050_S4_strategy2.npz,7200–14433,—,NUMBER,FP
continuous_0050_S4_strategy2.npz,8731–13296,COLOR,—,FN
continuous_0050_S4_strategy2.npz,13296–17660,CALENDAR,—,FN
continuous_0050_S4_strategy2.npz,14433–21666,—,COLOR,FP
continuous_0050_S4_strategy2.npz,17660–21659,GREETING,—,FN
continuous_0051_S4_strategy2.npz,0–4466,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0051_S4_strategy2.npz,4466–8731,CALENDAR,CALENDAR,TP
continuous_0051_S4_strategy2.npz,8731–13797,GREETING,GREETING,TP
continuous_0051_S4_strategy2.npz,13797–18296,DRINK,DRINK,TP
continuous_0051_S4_strategy2.npz,18296–22453,FOOD,FOOD,TP
continuous_0051_S4_strategy2.npz,22166–26633,—,GREETING,FP
continuous_0051_S4_strategy2.npz,22453–26618,DAYS,—,FN
continuous_0052_S4_strategy2.npz,0–5166,—,CALENDAR,FP
continuous_0052_S4_strategy2.npz,0–4132,SURVIVAL,—,FN
continuous_0052_S4_strategy2.npz,4132–8431,CALENDAR,—,FN
continuous_0052_S4_strategy2.npz,5166–10333,—,CALENDAR,FP
continuous_0052_S4_strategy2.npz,8431–12963,DRINK,DRINK,TP
continuous_0052_S4_strategy2.npz,12963–17328,RELATIONSHIPS,—,FN
continuous_0052_S4_strategy2.npz,15500–20666,—,COLOR,FP
continuous_0052_S4_strategy2.npz,17328–21493,NUMBER,NUMBER,TP
continuous_0052_S4_strategy2.npz,21493–25858,COLOR,—,FN
continuous_0053_S4_strategy2.npz,0–5000,—,NUMBER,FP
continuous_0053_S4_strategy2.npz,0–4399,COLOR,—,FN
continuous_0053_S4_strategy2.npz,4399–8664,NUMBER,—,FN
continuous_0053_S4_strategy2.npz,5000–10000,—,GREETING,FP
continuous_0053_S4_strategy2.npz,8664–12796,GREETING,—,FN
continuous_0053_S4_strategy2.npz,12796–17061,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0053_S4_strategy2.npz,17061–21293,FAMILY,FAMILY,TP
continuous_0053_S4_strategy2.npz,20000–25000,—,DAYS,FP
continuous_0053_S4_strategy2.npz,21293–25492,DAYS,—,FN
continuous_0053_S4_strategy2.npz,25492–29992,SURVIVAL,SURVIVAL,TP
continuous_0054_S4_strategy2.npz,0–4465,COLOR,COLOR,TP
continuous_0054_S4_strategy2.npz,4266–8533,—,FOOD,FP
continuous_0054_S4_strategy2.npz,4465–8728,CALENDAR,—,FN
continuous_0054_S4_strategy2.npz,8533–12800,—,FOOD,FP
continuous_0054_S4_strategy2.npz,8728–12894,FOOD,—,FN
continuous_0054_S4_strategy2.npz,12800–17066,—,NUMBER,FP
continuous_0054_S4_strategy2.npz,12894–17126,NUMBER,—,FN
continuous_0054_S4_strategy2.npz,17066–21366,—,GREETING,FP
continuous_0054_S4_strategy2.npz,17126–21358,GREETING,—,FN
continuous_0055_S4_strategy2.npz,0–4233,—,FOOD,FP
continuous_0055_S4_strategy2.npz,0–4232,DRINK,—,FN
continuous_0055_S4_strategy2.npz,4232–8397,NUMBER,—,FN
continuous_0055_S4_strategy2.npz,4233–8500,—,DAYS,FP
continuous_0055_S4_strategy2.npz,8397–12529,DAYS,—,FN
continuous_0055_S4_strategy2.npz,8500–12766,—,FOOD,FP
continuous_0055_S4_strategy2.npz,12529–16695,CALENDAR,—,FN
continuous_0055_S4_strategy2.npz,12766–17033,—,CALENDAR,FP
continuous_0055_S4_strategy2.npz,16695–20960,GREETING,GREETING,TP
continuous_0055_S4_strategy2.npz,20960–25559,RELATIONSHIPS,—,FN
continuous_0055_S4_strategy2.npz,21300–25566,—,GREETING,FP
continuous_0056_S4_strategy2.npz,0–4233,—,COLOR,FP
continuous_0056_S4_strategy2.npz,0–4132,COLOR,—,FN
continuous_0056_S4_strategy2.npz,4132–8464,RELATIONSHIPS,—,FN
continuous_0056_S4_strategy2.npz,4233–8466,—,FOOD,FP
continuous_0056_S4_strategy2.npz,8464–12929,FOOD,—,FN
continuous_0056_S4_strategy2.npz,8466–12700,—,FOOD,FP
continuous_0056_S4_strategy2.npz,12700–16933,—,GREETING,FP
continuous_0056_S4_strategy2.npz,12929–17194,SURVIVAL,—,FN
continuous_0056_S4_strategy2.npz,17194–21293,DRINK,DRINK,TP
continuous_0056_S4_strategy2.npz,21166–25400,—,RELATIONSHIPS,FP
continuous_0056_S4_strategy2.npz,21293–25525,FAMILY,—,FN
continuous_0056_S4_strategy2.npz,25525–29657,GREETING,GREETING,TP
continuous_0057_S4_strategy2.npz,0–4199,GREETING,GREETING,TP
continuous_0057_S4_strategy2.npz,4199–8431,DRINK,—,FN
continuous_0057_S4_strategy2.npz,4433–8900,—,GREETING,FP
continuous_0057_S4_strategy2.npz,8431–12863,RELATIONSHIPS,—,FN
continuous_0057_S4_strategy2.npz,8900–13333,—,FOOD,FP
continuous_0057_S4_strategy2.npz,12863–18133,DAYS,DAYS,TP
continuous_0057_S4_strategy2.npz,18133–22498,NUMBER,NUMBER,TP
continuous_0057_S4_strategy2.npz,22498–26697,FAMILY,FAMILY,TP
continuous_0058_S4_strategy2.npz,0–4299,FAMILY,FAMILY,TP
continuous_0058_S4_strategy2.npz,4233–8500,—,CALENDAR,FP
continuous_0058_S4_strategy2.npz,4299–8298,GREETING,—,FN
continuous_0058_S4_strategy2.npz,8298–12664,FOOD,FOOD,TP
continuous_0058_S4_strategy2.npz,12664–16896,DRINK,DRINK,TP
continuous_0058_S4_strategy2.npz,16896–21361,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0058_S4_strategy2.npz,21300–25566,—,SURVIVAL,FP
continuous_0058_S4_strategy2.npz,21361–25560,SURVIVAL,—,FN
continuous_0059_S4_strategy2.npz,0–5033,—,SURVIVAL,FP
continuous_0059_S4_strategy2.npz,0–4199,NUMBER,—,FN
continuous_0059_S4_strategy2.npz,4199–8431,CALENDAR,CALENDAR,TP
continuous_0059_S4_strategy2.npz,8431–12596,SURVIVAL,SURVIVAL,TP
continuous_0059_S4_strategy2.npz,12596–17561,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0059_S4_strategy2.npz,17561–21726,GREETING,GREETING,TP
continuous_0059_S4_strategy2.npz,21726–26025,DAYS,—,FN
continuous_0059_S4_strategy2.npz,25200–30266,—,FAMILY,FP
continuous_0059_S4_strategy2.npz,26025–30257,DRINK,—,FN
continuous_0060_S4_strategy2.npz,0–3566,—,COLOR,FP
continuous_0060_S4_strategy2.npz,0–4199,RELATIONSHIPS,—,FN
continuous_0060_S4_strategy2.npz,3566–7133,—,GREETING,FP
continuous_0060_S4_strategy2.npz,4199–8464,SURVIVAL,—,FN
continuous_0060_S4_strategy2.npz,7133–10733,—,FOOD,FP
continuous_0060_S4_strategy2.npz,8464–12863,COLOR,—,FN
continuous_0060_S4_strategy2.npz,10733–14300,—,FAMILY,FP
continuous_0060_S4_strategy2.npz,12863–17062,FAMILY,—,FN
continuous_0060_S4_strategy2.npz,14300–17866,—,GREETING,FP
continuous_0060_S4_strategy2.npz,17062–21461,FOOD,FOOD,TP
continuous_0061_S4_strategy2.npz,0–4297,CALENDAR,CALENDAR,TP
continuous_0061_S4_strategy2.npz,3300–6600,—,CALENDAR,FP
continuous_0061_S4_strategy2.npz,4297–8529,FAMILY,—,FN
continuous_0061_S4_strategy2.npz,6600–9933,—,FAMILY,FP
continuous_0061_S4_strategy2.npz,8529–12728,DAYS,—,FN
continuous_0061_S4_strategy2.npz,9933–13233,—,FOOD,FP
continuous_0061_S4_strategy2.npz,12728–16927,NUMBER,—,FN
continuous_0061_S4_strategy2.npz,13233–16533,—,NUMBER,FP
continuous_0061_S4_strategy2.npz,16927–21326,FOOD,FOOD,TP
continuous_0061_S4_strategy2.npz,19866–23166,—,FOOD,FP
continuous_0061_S4_strategy2.npz,21326–25625,COLOR,—,FN
continuous_0061_S4_strategy2.npz,23166–26466,—,CALENDAR,FP
continuous_0061_S4_strategy2.npz,25625–29790,DRINK,—,FN
continuous_0061_S4_strategy2.npz,26466–29800,—,FOOD,FP
continuous_0062_S4_strategy2.npz,0–4099,DRINK,DRINK,TP
continuous_0062_S4_strategy2.npz,4099–8264,FAMILY,FAMILY,TP
continuous_0062_S4_strategy2.npz,8264–12496,CALENDAR,CALENDAR,TP
continuous_0062_S4_strategy2.npz,12496–16761,NUMBER,—,FN
continuous_0062_S4_strategy2.npz,16761–21193,GREETING,GREETING,TP
continuous_0062_S4_strategy2.npz,20400–25500,—,GREETING,FP
continuous_0062_S4_strategy2.npz,21193–25492,RELATIONSHIPS,—,FN
continuous_0063_S4_strategy2.npz,0–4365,COLOR,COLOR,TP
continuous_0063_S4_strategy2.npz,4365–8530,DAYS,—,FN
continuous_0063_S4_strategy2.npz,5200–10433,—,DAYS,FP
continuous_0063_S4_strategy2.npz,8530–12895,GREETING,—,FN
continuous_0063_S4_strategy2.npz,10433–15666,—,DAYS,FP
continuous_0063_S4_strategy2.npz,12895–17361,SURVIVAL,—,FN
continuous_0063_S4_strategy2.npz,15666–20900,—,GREETING,FP
continuous_0063_S4_strategy2.npz,17361–21560,FOOD,—,FN
continuous_0063_S4_strategy2.npz,21560–26125,DRINK,DRINK,TP
continuous_0064_S4_strategy2.npz,0–4399,COLOR,COLOR,TP
continuous_0064_S4_strategy2.npz,4399–8598,GREETING,GREETING,TP
continuous_0064_S4_strategy2.npz,8598–12797,FAMILY,FAMILY,TP
continuous_0064_S4_strategy2.npz,11300–15066,—,FAMILY,FP
continuous_0064_S4_strategy2.npz,12797–17262,FOOD,FOOD,TP
continuous_0064_S4_strategy2.npz,17262–21561,NUMBER,NUMBER,TP
continuous_0064_S4_strategy2.npz,21561–25827,RELATIONSHIPS,—,FN
continuous_0064_S4_strategy2.npz,22600–26366,—,FAMILY,FP
continuous_0064_S4_strategy2.npz,25827–30126,DRINK,—,FN
continuous_0064_S4_strategy2.npz,26366–30133,—,DRINK,FP
continuous_0065_S4_strategy2.npz,0–3633,—,FOOD,FP
continuous_0065_S4_strategy2.npz,0–4265,FOOD,—,FN
continuous_0065_S4_strategy2.npz,3633–7300,—,FOOD,FP
continuous_0065_S4_strategy2.npz,4265–8730,COLOR,—,FN
continuous_0065_S4_strategy2.npz,7300–10966,—,FOOD,FP
continuous_0065_S4_strategy2.npz,8730–13129,DRINK,—,FN
continuous_0065_S4_strategy2.npz,10966–14600,—,FOOD,FP
continuous_0065_S4_strategy2.npz,13129–17294,CALENDAR,—,FN
continuous_0065_S4_strategy2.npz,14600–18266,—,DRINK,FP
continuous_0065_S4_strategy2.npz,17294–21493,DAYS,—,FN
continuous_0065_S4_strategy2.npz,18266–21933,—,GREETING,FP
continuous_0065_S4_strategy2.npz,21493–25592,FAMILY,FAMILY,TP
continuous_0066_S4_strategy2.npz,0–4233,—,DRINK,FP
continuous_0066_S4_strategy2.npz,0–4799,DRINK,—,FN
continuous_0066_S4_strategy2.npz,4233–8500,—,NUMBER,FP
continuous_0066_S4_strategy2.npz,4799–8831,NUMBER,—,FN
continuous_0066_S4_strategy2.npz,8500–12733,—,CALENDAR,FP
continuous_0066_S4_strategy2.npz,8831–12930,CALENDAR,—,FN
continuous_0066_S4_strategy2.npz,12733–17000,—,CALENDAR,FP
continuous_0066_S4_strategy2.npz,12930–17162,GREETING,—,FN
continuous_0066_S4_strategy2.npz,17000–21233,—,GREETING,FP
continuous_0066_S4_strategy2.npz,17162–21328,SURVIVAL,—,FN
continuous_0066_S4_strategy2.npz,21233–25500,—,SURVIVAL,FP
continuous_0066_S4_strategy2.npz,21328–25493,DAYS,—,FN
continuous_0067_S4_strategy2.npz,0–4266,SURVIVAL,SURVIVAL,TP
continuous_0067_S4_strategy2.npz,4266–8532,DRINK,DRINK,TP
continuous_0067_S4_strategy2.npz,8532–12797,GREETING,—,FN
continuous_0067_S4_strategy2.npz,10200–15300,—,NUMBER,FP
continuous_0067_S4_strategy2.npz,12797–16929,NUMBER,—,FN
continuous_0067_S4_strategy2.npz,15300–20400,—,GREETING,FP
continuous_0067_S4_strategy2.npz,16929–21061,DAYS,—,FN
continuous_0067_S4_strategy2.npz,21061–25526,FOOD,FOOD,TP
continuous_0068_S4_strategy2.npz,0–4199,DAYS,DAYS,TP
continuous_0068_S4_strategy2.npz,3733–7466,—,FOOD,FP
continuous_0068_S4_strategy2.npz,4199–8564,DRINK,—,FN
continuous_0068_S4_strategy2.npz,7466–11200,—,RELATIONSHIPS,FP
continuous_0068_S4_strategy2.npz,8564–13030,RELATIONSHIPS,—,FN
continuous_0068_S4_strategy2.npz,11200–14933,—,FOOD,FP
continuous_0068_S4_strategy2.npz,13030–17295,FOOD,—,FN
continuous_0068_S4_strategy2.npz,14933–18666,—,CALENDAR,FP
continuous_0068_S4_strategy2.npz,17295–21461,GREETING,—,FN
continuous_0068_S4_strategy2.npz,18666–22400,—,GREETING,FP
continuous_0068_S4_strategy2.npz,21461–25593,NUMBER,—,FN
continuous_0068_S4_strategy2.npz,22400–26133,—,SURVIVAL,FP
continuous_0068_S4_strategy2.npz,25593–29892,COLOR,COLOR,TP
continuous_0069_S4_strategy2.npz,0–4133,—,NUMBER,FP
continuous_0069_S4_strategy2.npz,0–4265,NUMBER,—,FN
continuous_0069_S4_strategy2.npz,4265–8364,FAMILY,FAMILY,TP
continuous_0069_S4_strategy2.npz,8364–12663,DRINK,DRINK,TP
continuous_0069_S4_strategy2.npz,12466–16633,—,FOOD,FP
continuous_0069_S4_strategy2.npz,12663–16863,GREETING,—,FN
continuous_0069_S4_strategy2.npz,16863–21162,COLOR,COLOR,TP
continuous_0069_S4_strategy2.npz,20800–24966,—,FOOD,FP
continuous_0069_S4_strategy2.npz,21162–24962,SURVIVAL,—,FN
continuous_0070_S4_strategy2.npz,0–4165,GREETING,GREETING,TP
continuous_0070_S4_strategy2.npz,4165–8464,DAYS,—,FN
continuous_0070_S4_strategy2.npz,4366–8766,—,SURVIVAL,FP
continuous_0070_S4_strategy2.npz,8464–12663,SURVIVAL,—,FN
continuous_0070_S4_strategy2.npz,8766–13133,—,GREETING,FP
continuous_0070_S4_strategy2.npz,12663–17728,DRINK,DRINK,TP
continuous_0070_S4_strategy2.npz,17728–21927,NUMBER,NUMBER,TP
continuous_0071_S4_strategy2.npz,0–3400,—,CALENDAR,FP
continuous_0071_S4_strategy2.npz,0–4901,CALENDAR,—,FN
continuous_0071_S4_strategy2.npz,3400–6833,—,CALENDAR,FP
continuous_0071_S4_strategy2.npz,4901–9533,FOOD,FOOD,TP
continuous_0071_S4_strategy2.npz,9533–13565,FAMILY,—,FN
continuous_0071_S4_strategy2.npz,10266–13700,—,FOOD,FP
continuous_0071_S4_strategy2.npz,13565–17997,RELATIONSHIPS,—,FN
continuous_0071_S4_strategy2.npz,13700–17100,—,RELATIONSHIPS,FP
continuous_0071_S4_strategy2.npz,17100–20533,—,RELATIONSHIPS,FP
continuous_0071_S4_strategy2.npz,17997–22162,NUMBER,—,FN
continuous_0071_S4_strategy2.npz,20533–23966,—,NUMBER,FP
continuous_0071_S4_strategy2.npz,22162–26761,COLOR,—,FN
continuous_0071_S4_strategy2.npz,23966–27400,—,FOOD,FP
continuous_0071_S4_strategy2.npz,26761–30827,DRINK,—,FN
continuous_0071_S4_strategy2.npz,27400–30833,—,FOOD,FP
continuous_0072_S4_strategy2.npz,0–4499,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0072_S4_strategy2.npz,4499–8798,SURVIVAL,—,FN
continuous_0072_S4_strategy2.npz,5333–10666,—,CALENDAR,FP
continuous_0072_S4_strategy2.npz,8798–13030,COLOR,—,FN
continuous_0072_S4_strategy2.npz,13030–17262,CALENDAR,CALENDAR,TP
continuous_0072_S4_strategy2.npz,16000–21366,—,DAYS,FP
continuous_0072_S4_strategy2.npz,17262–21361,DAYS,—,FN
continuous_0073_S4_strategy2.npz,0–4165,DRINK,DRINK,TP
continuous_0073_S4_strategy2.npz,4165–8397,SURVIVAL,SURVIVAL,TP
continuous_0073_S4_strategy2.npz,8397–12696,COLOR,—,FN
continuous_0073_S4_strategy2.npz,8600–12900,—,GREETING,FP
continuous_0073_S4_strategy2.npz,12696–16861,GREETING,GREETING,TP
continuous_0073_S4_strategy2.npz,16861–21527,DAYS,—,FN
continuous_0073_S4_strategy2.npz,17200–21500,—,DAYS,FP
continuous_0073_S4_strategy2.npz,21500–25800,—,NUMBER,FP
continuous_0073_S4_strategy2.npz,21527–25793,NUMBER,—,FN
continuous_0074_S4_strategy2.npz,0–5066,—,GREETING,FP
continuous_0074_S4_strategy2.npz,0–4132,DAYS,—,FN
continuous_0074_S4_strategy2.npz,4132–8497,GREETING,GREETING,TP
continuous_0074_S4_strategy2.npz,8497–12729,DRINK,—,FN
continuous_0074_S4_strategy2.npz,10166–15266,—,DRINK,FP
continuous_0074_S4_strategy2.npz,12729–17061,RELATIONSHIPS,—,FN
continuous_0074_S4_strategy2.npz,15266–20366,—,CALENDAR,FP
continuous_0074_S4_strategy2.npz,17061–21260,CALENDAR,—,FN
continuous_0074_S4_strategy2.npz,20366–25466,—,FAMILY,FP
continuous_0074_S4_strategy2.npz,21260–25459,SURVIVAL,—,FN
continuous_0075_S4_strategy2.npz,0–4132,NUMBER,NUMBER,TP
continuous_0075_S4_strategy2.npz,4132–8031,DAYS,—,FN
continuous_0075_S4_strategy2.npz,4200–8400,—,GREETING,FP
continuous_0075_S4_strategy2.npz,8031–12130,GREETING,GREETING,TP
continuous_0075_S4_strategy2.npz,12130–16229,FOOD,FOOD,TP
continuous_0075_S4_strategy2.npz,16229–21028,CALENDAR,CALENDAR,TP
continuous_0076_S4_strategy2.npz,0–4466,DAYS,DAYS,TP
continuous_0076_S4_strategy2.npz,4466–8731,DRINK,DRINK,TP
continuous_0076_S4_strategy2.npz,8731–12763,GREETING,GREETING,TP
continuous_0076_S4_strategy2.npz,12763–17028,COLOR,COLOR,TP
continuous_0076_S4_strategy2.npz,17028–21327,CALENDAR,CALENDAR,TP
continuous_0076_S4_strategy2.npz,21327–25592,FOOD,—,FN
continuous_0076_S4_strategy2.npz,21333–25600,—,CALENDAR,FP
continuous_0077_S4_strategy2.npz,0–4400,—,CALENDAR,FP
continuous_0077_S4_strategy2.npz,0–5232,FAMILY,—,FN
continuous_0077_S4_strategy2.npz,4400–8800,—,GREETING,FP
continuous_0077_S4_strategy2.npz,5232–9397,CALENDAR,—,FN
