File Name,Frame Range,Ground Truth Gloss/Category,Predicted Gloss/Category,Match Status
continuous_0053_S2_strategy2.npz,0-366,MILK,MILK,TP
continuous_0053_S2_strategy2.npz,366-549,-,FAST,FP
continuous_0053_S2_strategy2.npz,549-732,GIRL,GIRL,TP
continuous_0053_S2_strategy2.npz,120-241,FAST,-,FN
continuous_0053_S2_strategy2.npz,241-362,FEBRUARY,-,FN
continuous_0053_S2_strategy2.npz,362-483,MONDAY,-,FN
continuous_0053_S2_strategy2.npz,483-604,WHITE,-,FN
continuous_0054_S2_strategy2.npz,0-487,NO SUGAR,NO SUGAR,TP
continuous_0054_S2_strategy2.npz,487-609,-,BREAD,FP
continuous_0054_S2_strategy2.npz,609-732,NICE TO MEET YOU,NICE TO MEET YOU,TP
continuous_0054_S2_strategy2.npz,732-855,DEAF,DEAF,TP
continuous_0054_S2_strategy2.npz,120-241,OCTOBER,-,FN
continuous_0054_S2_strategy2.npz,241-362,SEVEN,-,FN
continuous_0054_S2_strategy2.npz,362-484,BREAD,-,FN
continuous_0054_S2_strategy2.npz,484-605,TODAY,-,FN
continuous_0055_S2_strategy2.npz,0-121,SPAGHETTI,SPAGHETTI,TP
continuous_0055_S2_strategy2.npz,121-243,GRANDMOTHER,GRANDMOTHER,TP
continuous_0055_S2_strategy2.npz,243-487,-,NO,FP
continuous_0055_S2_strategy2.npz,487-609,-,DEAF BLIND,FP
continuous_0055_S2_strategy2.npz,609-732,BROWN,BROWN,TP
continuous_0055_S2_strategy2.npz,241-362,ONE,-,FN
continuous_0055_S2_strategy2.npz,362-483,DEAF BLIND,-,FN
continuous_0055_S2_strategy2.npz,483-604,NO,-,FN
continuous_0056_S2_strategy2.npz,0-141,HARD OF HEARING,HARD OF HEARING,TP
continuous_0056_S2_strategy2.npz,141-426,-,TWO,FP
continuous_0056_S2_strategy2.npz,426-568,GRAY,GRAY,TP
continuous_0056_S2_strategy2.npz,568-711,RICE,RICE,TP
continuous_0056_S2_strategy2.npz,711-853,UNCLE,UNCLE,TP
continuous_0056_S2_strategy2.npz,120-241,TWO,-,FN
continuous_0056_S2_strategy2.npz,241-362,AUGUST,-,FN
continuous_0056_S2_strategy2.npz,362-483,IM FINE,-,FN
continuous_0057_S2_strategy2.npz,0-208,TOMORROW,TOMORROW,TP
continuous_0057_S2_strategy2.npz,208-312,WOMAN,WOMAN,TP
continuous_0057_S2_strategy2.npz,312-627,HOW ARE YOU,HOW ARE YOU,TP
continuous_0057_S2_strategy2.npz,627-732,-,WRONG,FP
continuous_0057_S2_strategy2.npz,362-483,NOVEMBER,-,FN
continuous_0057_S2_strategy2.npz,483-604,WRONG,-,FN
continuous_0057_S2_strategy2.npz,604-725,AUNTIE,-,FN
continuous_0058_S2_strategy2.npz,0-121,CORRECT,CORRECT,TP
continuous_0058_S2_strategy2.npz,121-243,JUICE,JUICE,TP
continuous_0058_S2_strategy2.npz,243-366,SPAGHETTI,SPAGHETTI,TP
continuous_0058_S2_strategy2.npz,366-487,COUSIN,COUSIN,TP
continuous_0058_S2_strategy2.npz,487-609,BROWN,BROWN,TP
continuous_0058_S2_strategy2.npz,609-853,SATURDAY,SATURDAY,TP
continuous_0058_S2_strategy2.npz,725-846,MAY,-,FN
continuous_0059_S2_strategy2.npz,0-169,YES,YES,TP
continuous_0059_S2_strategy2.npz,169-340,THURSDAY,THURSDAY,TP
continuous_0059_S2_strategy2.npz,340-511,WINE,WINE,TP
continuous_0059_S2_strategy2.npz,511-682,-,BLACK,FP
continuous_0059_S2_strategy2.npz,682-853,GRANDMOTHER,GRANDMOTHER,TP
continuous_0059_S2_strategy2.npz,362-483,BLACK,-,FN
continuous_0059_S2_strategy2.npz,483-604,NINE,-,FN
continuous_0059_S2_strategy2.npz,604-725,JANUARY,-,FN
continuous_0060_S2_strategy2.npz,0-145,SLOW,SLOW,TP
continuous_0060_S2_strategy2.npz,145-291,VIOLET,VIOLET,TP
continuous_0060_S2_strategy2.npz,291-585,WEDNESDAY,WEDNESDAY,TP
continuous_0060_S2_strategy2.npz,585-732,JUICE,JUICE,TP
continuous_0060_S2_strategy2.npz,362-483,MARCH,-,FN
continuous_0060_S2_strategy2.npz,604-725,DAUGHTER,-,FN
continuous_0061_S2_strategy2.npz,0-183,MOTHER,MOTHER,TP
continuous_0061_S2_strategy2.npz,183-273,MEAT,MEAT,TP
continuous_0061_S2_strategy2.npz,273-457,-,FOUR,FP
continuous_0061_S2_strategy2.npz,457-732,FRIDAY,FRIDAY,TP
continuous_0061_S2_strategy2.npz,241-362,FOUR,-,FN
continuous_0061_S2_strategy2.npz,362-483,JULY,-,FN
continuous_0061_S2_strategy2.npz,604-726,BLUE,-,FN
continuous_0062_S2_strategy2.npz,0-103,EGG,EGG,TP
continuous_0062_S2_strategy2.npz,103-208,SHRIMP,SHRIMP,TP
continuous_0062_S2_strategy2.npz,208-312,-,MEAT,FP
continuous_0062_S2_strategy2.npz,312-417,-,LONGANISA,FP
continuous_0062_S2_strategy2.npz,417-522,-,CRAB,FP
continuous_0062_S2_strategy2.npz,522-627,-,LONGANISA,FP
continuous_0062_S2_strategy2.npz,627-732,-,GREEN,FP
continuous_0062_S2_strategy2.npz,241-362,MEAT,-,FN
continuous_0062_S2_strategy2.npz,362-483,LONGANISA,-,FN
continuous_0062_S2_strategy2.npz,483-604,CRAB,-,FN
continuous_0062_S2_strategy2.npz,604-725,YELLOW,-,FN
continuous_0063_S3_strategy2.npz,0-169,-,DEAF,FP
continuous_0063_S3_strategy2.npz,169-681,GRAY,GRAY,TP
continuous_0063_S3_strategy2.npz,681-852,SHRIMP,SHRIMP,TP
continuous_0063_S3_strategy2.npz,0-120,TODAY,-,FN
continuous_0063_S3_strategy2.npz,120-241,DEAF,-,FN
continuous_0063_S3_strategy2.npz,362-483,AUGUST,-,FN
continuous_0063_S3_strategy2.npz,483-604,GOOD AFTERNOON,-,FN
continuous_0063_S3_strategy2.npz,604-724,FAST,-,FN
continuous_0064_S3_strategy2.npz,0-105,-,GOOD AFTERNOON,FP
continuous_0064_S3_strategy2.npz,105-213,GOOD EVENING,GOOD EVENING,TP
continuous_0064_S3_strategy2.npz,213-319,NO,NO,TP
continuous_0064_S3_strategy2.npz,319-426,TWO,TWO,TP
continuous_0064_S3_strategy2.npz,426-532,VIOLET,VIOLET,TP
continuous_0064_S3_strategy2.npz,532-639,NOVEMBER,NOVEMBER,TP
continuous_0064_S3_strategy2.npz,639-747,GRANDFATHER,GRANDFATHER,TP
continuous_0064_S3_strategy2.npz,747-853,NO SUGAR,NO SUGAR,TP
continuous_0065_S3_strategy2.npz,0-145,HOT,HOT,TP
continuous_0065_S3_strategy2.npz,145-438,DON’T UNDERSTAND,DON’T UNDERSTAND,TP
continuous_0065_S3_strategy2.npz,438-585,SEE YOU TOMORROW,SEE YOU TOMORROW,TP
continuous_0065_S3_strategy2.npz,585-732,DAUGHTER,DAUGHTER,TP
continuous_0065_S3_strategy2.npz,120-241,ORANGE,-,FN
continuous_0065_S3_strategy2.npz,362-483,EIGHT,-,FN
continuous_0066_S3_strategy2.npz,0-283,GRANDMOTHER,GRANDMOTHER,TP
continuous_0066_S3_strategy2.npz,283-426,-,WEDNESDAY,FP
continuous_0066_S3_strategy2.npz,426-568,-,FIVE,FP
continuous_0066_S3_strategy2.npz,568-711,-,GIRL,FP
continuous_0066_S3_strategy2.npz,711-853,DARK,DARK,TP
continuous_0066_S3_strategy2.npz,120-241,FRIDAY,-,FN
continuous_0066_S3_strategy2.npz,241-362,FIVE,-,FN
continuous_0066_S3_strategy2.npz,362-483,GIRL,-,FN
continuous_0066_S3_strategy2.npz,483-604,GOOD EVENING,-,FN
continuous_0066_S3_strategy2.npz,604-725,UNDERSTAND,-,FN
continuous_0067_S3_strategy2.npz,0-105,-,PINK,FP
continuous_0067_S3_strategy2.npz,105-426,MEAT,MEAT,TP
continuous_0067_S3_strategy2.npz,426-532,YES,YES,TP
continuous_0067_S3_strategy2.npz,532-852,NICE TO MEET YOU,NICE TO MEET YOU,TP
continuous_0067_S3_strategy2.npz,0-120,RED,-,FN
continuous_0067_S3_strategy2.npz,241-362,MOTHER,-,FN
continuous_0067_S3_strategy2.npz,604-725,WEELCHAIR PERSON,-,FN
continuous_0067_S3_strategy2.npz,725-845,YESTERDAY,-,FN
continuous_0068_S3_strategy2.npz,0-283,BREAD,BREAD,TP
continuous_0068_S3_strategy2.npz,283-567,SATURDAY,SATURDAY,TP
continuous_0068_S3_strategy2.npz,567-852,BROWN,BROWN,TP
continuous_0068_S3_strategy2.npz,0-120,YOURE WELCOME,-,FN
continuous_0068_S3_strategy2.npz,361-482,JULY,-,FN
continuous_0068_S3_strategy2.npz,603-724,BOY,-,FN
continuous_0068_S3_strategy2.npz,724-845,SIX,-,FN
continuous_0069_S3_strategy2.npz,0-243,COFFEE,COFFEE,TP
continuous_0069_S3_strategy2.npz,243-364,SHRIMP,SHRIMP,TP
continuous_0069_S3_strategy2.npz,364-486,CORRECT,CORRECT,TP
continuous_0069_S3_strategy2.npz,486-607,-,DON’T KNOW,FP
continuous_0069_S3_strategy2.npz,607-729,VIOLET,VIOLET,TP
continuous_0069_S3_strategy2.npz,729-852,-,SEPTEMBER,FP
continuous_0069_S3_strategy2.npz,120-240,THANK YOU,-,FN
continuous_0069_S3_strategy2.npz,481-602,NINE,-,FN
continuous_0069_S3_strategy2.npz,723-844,MARCH,-,FN
continuous_0070_S3_strategy2.npz,0-141,DON’T KNOW,DON’T KNOW,TP
continuous_0070_S3_strategy2.npz,141-283,-,BLACK,FP
continuous_0070_S3_strategy2.npz,283-426,HELLO,HELLO,TP
continuous_0070_S3_strategy2.npz,426-711,THURSDAY,THURSDAY,TP
continuous_0070_S3_strategy2.npz,711-853,HARD OF HEARING,HARD OF HEARING,TP
continuous_0070_S3_strategy2.npz,120-241,RICE,-,FN
continuous_0070_S3_strategy2.npz,241-362,BLACK,-,FN
continuous_0070_S3_strategy2.npz,604-725,OCTOBER,-,FN
continuous_0071_S3_strategy2.npz,0-103,DEAF BLIND,DEAF BLIND,TP
continuous_0071_S3_strategy2.npz,103-312,PARENTS,PARENTS,TP
continuous_0071_S3_strategy2.npz,312-417,SATURDAY,SATURDAY,TP
continuous_0071_S3_strategy2.npz,417-522,NOVEMBER,NOVEMBER,TP
continuous_0071_S3_strategy2.npz,522-627,MEAT,MEAT,TP
continuous_0071_S3_strategy2.npz,627-732,BEER,BEER,TP
continuous_0072_S3_strategy2.npz,183-366,SLOW,SLOW,TP
continuous_0072_S3_strategy2.npz,366-732,-,AUNTIE,FP
continuous_0072_S3_strategy2.npz,0-120,TUESDAY,-,FN
continuous_0072_S3_strategy2.npz,241-362,AUNTIE,-,FN
continuous_0072_S3_strategy2.npz,362-483,WOMAN,-,FN
continuous_0072_S3_strategy2.npz,483-604,FOUR,-,FN
continuous_0072_S3_strategy2.npz,604-725,AUGUST,-,FN
continuous_0073_S3_strategy2.npz,0-120,UNCLE,UNCLE,TP
continuous_0073_S3_strategy2.npz,120-364,TOMORROW,TOMORROW,TP
continuous_0073_S3_strategy2.npz,364-486,-,SEPTEMBER,FP
continuous_0073_S3_strategy2.npz,486-609,-,COLD,FP
continuous_0073_S3_strategy2.npz,609-730,GRAY,GRAY,TP
continuous_0073_S3_strategy2.npz,730-852,LONGANISA,LONGANISA,TP
continuous_0073_S3_strategy2.npz,240-361,DECEMBER,-,FN
continuous_0073_S3_strategy2.npz,361-482,COLD,-,FN
continuous_0073_S3_strategy2.npz,482-603,THREE,-,FN
continuous_0074_S3_strategy2.npz,0-141,CHICKEN,CHICKEN,TP
continuous_0074_S3_strategy2.npz,141-283,CORRECT,CORRECT,TP
continuous_0074_S3_strategy2.npz,283-426,ONE,ONE,TP
continuous_0074_S3_strategy2.npz,426-568,MARRIED,MARRIED,TP
continuous_0074_S3_strategy2.npz,568-711,UNCLE,UNCLE,TP
continuous_0074_S3_strategy2.npz,711-853,-,MONDAY,FP
continuous_0074_S3_strategy2.npz,604-725,MONDAY,-,FN
continuous_0074_S3_strategy2.npz,725-846,FEBRUARY,-,FN
continuous_0075_S3_strategy2.npz,0-213,SPAGHETTI,SPAGHETTI,TP
continuous_0075_S3_strategy2.npz,213-426,GOOD MORNING,GOOD MORNING,TP
continuous_0075_S3_strategy2.npz,426-639,GREEN,GREEN,TP
continuous_0075_S3_strategy2.npz,639-853,WEDNESDAY,WEDNESDAY,TP
continuous_0075_S3_strategy2.npz,120-241,MAN,-,FN
continuous_0075_S3_strategy2.npz,362-483,ONE,-,FN
continuous_0075_S3_strategy2.npz,725-846,MILK,-,FN
continuous_0076_S3_strategy2.npz,0-103,SUNDAY,SUNDAY,TP
continuous_0076_S3_strategy2.npz,103-417,BLUE,BLUE,TP
continuous_0076_S3_strategy2.npz,417-522,-,NO,FP
continuous_0076_S3_strategy2.npz,522-627,JUICE,JUICE,TP
continuous_0076_S3_strategy2.npz,627-732,BLIND,BLIND,TP
continuous_0076_S3_strategy2.npz,120-241,KNOW,-,FN
continuous_0076_S3_strategy2.npz,363-484,SEVEN,-,FN
continuous_0077_S3_strategy2.npz,0-213,-,FISH,FP
continuous_0077_S3_strategy2.npz,213-426,-,WHITE,FP
continuous_0077_S3_strategy2.npz,426-639,COUSIN,COUSIN,TP
continuous_0077_S3_strategy2.npz,639-853,TEA,TEA,TP
continuous_0077_S3_strategy2.npz,0-120,TEN,-,FN
continuous_0077_S3_strategy2.npz,120-241,KNOW,-,FN
continuous_0077_S3_strategy2.npz,241-362,FISH,-,FN
continuous_0077_S3_strategy2.npz,362-483,WHITE,-,FN
continuous_0077_S3_strategy2.npz,725-846,APRIL,-,FN
continuous_0078_S3_strategy2.npz,0-340,EGG,EGG,TP
continuous_0078_S3_strategy2.npz,340-682,SLOW,SLOW,TP
continuous_0078_S3_strategy2.npz,682-853,-,PINK,FP
continuous_0078_S3_strategy2.npz,120-241,SUGAR,-,FN
continuous_0078_S3_strategy2.npz,241-362,SEVEN,-,FN
continuous_0078_S3_strategy2.npz,483-604,SON,-,FN
continuous_0078_S3_strategy2.npz,604-725,JUNE,-,FN
continuous_0078_S3_strategy2.npz,725-846,RED,-,FN
continuous_0079_S3_strategy2.npz,0-145,-,WRONG,FP
continuous_0079_S3_strategy2.npz,145-292,-,GRANDMOTHER,FP
continuous_0079_S3_strategy2.npz,292-585,IM FINE,IM FINE,TP
continuous_0079_S3_strategy2.npz,585-732,PINK,PINK,TP
continuous_0079_S3_strategy2.npz,0-120,WINE,-,FN
continuous_0079_S3_strategy2.npz,120-241,WRONG,-,FN
continuous_0079_S3_strategy2.npz,241-362,GRANDMOTHER,-,FN
continuous_0079_S3_strategy2.npz,483-605,JANUARY,-,FN
continuous_0080_S3_strategy2.npz,0-141,YES,YES,TP
continuous_0080_S3_strategy2.npz,141-283,COLD,COLD,TP
continuous_0080_S3_strategy2.npz,283-426,AUNTIE,AUNTIE,TP
continuous_0080_S3_strategy2.npz,426-567,-,UNCLE,FP
continuous_0080_S3_strategy2.npz,567-709,CRAB,CRAB,TP
continuous_0080_S3_strategy2.npz,709-852,WHITE,WHITE,TP
continuous_0080_S3_strategy2.npz,241-362,MAY,-,FN
continuous_0080_S3_strategy2.npz,603-724,HOW ARE YOU,-,FN
continuous_0081_S3_strategy2.npz,0-121,LIGHT,LIGHT,TP
continuous_0081_S3_strategy2.npz,121-366,PARENTS,PARENTS,TP
continuous_0081_S3_strategy2.npz,366-609,FATHER,FATHER,TP
continuous_0081_S3_strategy2.npz,609-732,SEPTEMBER,SEPTEMBER,TP
continuous_0081_S3_strategy2.npz,732-853,COUSIN,COUSIN,TP
continuous_0081_S3_strategy2.npz,241-362,YELLOW,-,FN
continuous_0081_S3_strategy2.npz,483-604,MOTHER,-,FN
continuous_0082_S3_strategy2.npz,0-121,BLUE,-,FN
continuous_0083_S3_strategy2.npz,0-120,GREEN,-,FN
continuous_0084_S4_strategy2.npz,0-258,MAN,MAN,TP
continuous_0084_S4_strategy2.npz,258-387,-,GRANDMOTHER,FP
continuous_0084_S4_strategy2.npz,387-516,-,CRAB,FP
continuous_0084_S4_strategy2.npz,516-646,-,BEER,FP
continuous_0084_S4_strategy2.npz,646-775,-,MILK,FP
continuous_0084_S4_strategy2.npz,775-904,PINK,PINK,TP
continuous_0084_S4_strategy2.npz,128-264,GOOD AFTERNOON,-,FN
continuous_0084_S4_strategy2.npz,264-390,THREE,-,FN
continuous_0084_S4_strategy2.npz,390-515,MOTHER,-,FN
continuous_0084_S4_strategy2.npz,515-642,CRAB,-,FN
continuous_0084_S4_strategy2.npz,642-770,BEER,-,FN
continuous_0085_S4_strategy2.npz,0-127,NO,NO,TP
continuous_0085_S4_strategy2.npz,127-255,GRANDFATHER,GRANDFATHER,TP
continuous_0085_S4_strategy2.npz,255-384,CRAB,CRAB,TP
continuous_0085_S4_strategy2.npz,384-511,-,TWO,FP
continuous_0085_S4_strategy2.npz,511-639,GOOD AFTERNOON,GOOD AFTERNOON,TP
continuous_0085_S4_strategy2.npz,639-768,BOY,BOY,TP
continuous_0085_S4_strategy2.npz,376-503,TWO,-,FN
continuous_0086_S4_strategy2.npz,0-79,MAY,MAY,TP
continuous_0086_S4_strategy2.npz,79-240,GOOD AFTERNOON,GOOD AFTERNOON,TP
continuous_0086_S4_strategy2.npz,240-402,-,PINK,FP
continuous_0086_S4_strategy2.npz,402-562,-,SEE YOU TOMORROW,FP
continuous_0086_S4_strategy2.npz,562-723,ONE,ONE,TP
continuous_0086_S4_strategy2.npz,723-885,MAN,MAN,TP
continuous_0086_S4_strategy2.npz,248-369,UNCLE,-,FN
continuous_0086_S4_strategy2.npz,369-500,PINK,-,FN
continuous_0086_S4_strategy2.npz,500-622,FAST,-,FN
continuous_0087_S4_strategy2.npz,0-153,GIRL,GIRL,TP
continuous_0087_S4_strategy2.npz,153-307,COFFEE,COFFEE,TP
continuous_0087_S4_strategy2.npz,307-462,RICE,RICE,TP
continuous_0087_S4_strategy2.npz,462-616,NOVEMBER,NOVEMBER,TP
continuous_0087_S4_strategy2.npz,616-771,YOURE WELCOME,YOURE WELCOME,TP
continuous_0087_S4_strategy2.npz,643-771,SON,-,FN
continuous_0088_S4_strategy2.npz,0-147,PINK,PINK,TP
continuous_0088_S4_strategy2.npz,147-294,CORRECT,CORRECT,TP
continuous_0088_S4_strategy2.npz,294-441,-,WEELCHAIR PERSON,FP
continuous_0088_S4_strategy2.npz,441-588,HOT,HOT,TP
continuous_0088_S4_strategy2.npz,588-735,TODAY,TODAY,TP
continuous_0088_S4_strategy2.npz,735-882,SPAGHETTI,SPAGHETTI,TP
continuous_0088_S4_strategy2.npz,248-381,WEELCHAIR PERSON,-,FN
continuous_0088_S4_strategy2.npz,503-626,YOURE WELCOME,-,FN
continuous_0089_S4_strategy2.npz,0-129,FIVE,FIVE,TP
continuous_0089_S4_strategy2.npz,129-261,MARRIED,MARRIED,TP
continuous_0089_S4_strategy2.npz,261-522,-,GREEN,FP
continuous_0089_S4_strategy2.npz,522-654,NICE TO MEET YOU,NICE TO MEET YOU,TP
continuous_0089_S4_strategy2.npz,654-784,SEPTEMBER,SEPTEMBER,TP
continuous_0089_S4_strategy2.npz,784-915,CORRECT,CORRECT,TP
continuous_0089_S4_strategy2.npz,251-380,YELLOW,-,FN
continuous_0089_S4_strategy2.npz,380-524,BEER,-,FN
continuous_0090_S4_strategy2.npz,0-123,DAUGHTER,DAUGHTER,TP
continuous_0090_S4_strategy2.npz,123-372,YELLOW,YELLOW,TP
continuous_0090_S4_strategy2.npz,372-496,COFFEE,COFFEE,TP
continuous_0090_S4_strategy2.npz,496-745,MARRIED,MARRIED,TP
continuous_0090_S4_strategy2.npz,255-365,YESTERDAY,-,FN
continuous_0090_S4_strategy2.npz,618-745,FOUR,-,FN
continuous_0091_S4_strategy2.npz,0-159,-,AUGUST,FP
continuous_0091_S4_strategy2.npz,159-318,-,SEE YOU TOMORROW,FP
continuous_0091_S4_strategy2.npz,318-477,GOOD MORNING,GOOD MORNING,TP
continuous_0091_S4_strategy2.npz,477-636,MILK,MILK,TP
continuous_0091_S4_strategy2.npz,636-795,MARRIED,MARRIED,TP
continuous_0091_S4_strategy2.npz,0-125,JUNE,-,FN
continuous_0091_S4_strategy2.npz,125-275,WRONG,-,FN
continuous_0091_S4_strategy2.npz,661-794,ORANGE,-,FN
continuous_0092_S4_strategy2.npz,258-387,BLACK,BLACK,TP
continuous_0092_S4_strategy2.npz,387-646,BLIND,BLIND,TP
continuous_0092_S4_strategy2.npz,646-777,-,UNCLE,FP
continuous_0092_S4_strategy2.npz,777-906,COLD,COLD,TP
continuous_0092_S4_strategy2.npz,0-127,EIGHT,-,FN
continuous_0092_S4_strategy2.npz,127-263,YOURE WELCOME,-,FN
continuous_0092_S4_strategy2.npz,522-644,UNCLE,-,FN
continuous_0092_S4_strategy2.npz,644-779,AUGUST,-,FN
continuous_0093_S4_strategy2.npz,0-232,SHRIMP,SHRIMP,TP
continuous_0093_S4_strategy2.npz,232-583,JUICE,JUICE,TP
continuous_0093_S4_strategy2.npz,583-817,PINK,PINK,TP
continuous_0093_S4_strategy2.npz,817-934,DEAF,DEAF,TP
continuous_0093_S4_strategy2.npz,127-256,MOTHER,-,FN
continuous_0093_S4_strategy2.npz,398-546,FAST,-,FN
continuous_0093_S4_strategy2.npz,681-805,JULY,-,FN
continuous_0094_S4_strategy2.npz,0-333,MARCH,MARCH,TP
continuous_0094_S4_strategy2.npz,333-445,BOY,BOY,TP
continuous_0094_S4_strategy2.npz,445-558,COFFEE,COFFEE,TP
continuous_0094_S4_strategy2.npz,558-669,AUNTIE,AUNTIE,TP
continuous_0094_S4_strategy2.npz,669-780,FAST,FAST,TP
continuous_0094_S4_strategy2.npz,780-892,YESTERDAY,YESTERDAY,TP
continuous_0094_S4_strategy2.npz,125-251,SIX,-,FN
continuous_0095_S4_strategy2.npz,0-111,DARK,DARK,TP
continuous_0095_S4_strategy2.npz,111-222,DAUGHTER,DAUGHTER,TP
continuous_0095_S4_strategy2.npz,222-333,BLIND,BLIND,TP
continuous_0095_S4_strategy2.npz,333-444,BEER,BEER,TP
continuous_0095_S4_strategy2.npz,444-555,-,MILK,FP
continuous_0095_S4_strategy2.npz,555-666,-,MARCH,FP
continuous_0095_S4_strategy2.npz,666-777,RICE,RICE,TP
continuous_0095_S4_strategy2.npz,777-888,-,TUESDAY,FP
continuous_0095_S4_strategy2.npz,507-635,MARCH,-,FN
continuous_0095_S4_strategy2.npz,762-888,TUESDAY,-,FN
continuous_0096_S4_strategy2.npz,0-192,BLIND,BLIND,TP
continuous_0096_S4_strategy2.npz,192-384,LIGHT,LIGHT,TP
continuous_0096_S4_strategy2.npz,384-577,HOW ARE YOU,HOW ARE YOU,TP
continuous_0096_S4_strategy2.npz,577-771,MAY,MAY,TP
continuous_0096_S4_strategy2.npz,134-258,UNDERSTAND,-,FN
continuous_0096_S4_strategy2.npz,516-643,SUGAR,-,FN
continuous_0097_S4_strategy2.npz,0-127,THURSDAY,THURSDAY,TP
continuous_0097_S4_strategy2.npz,127-255,THREE,THREE,TP
continuous_0097_S4_strategy2.npz,255-384,TEA,TEA,TP
continuous_0097_S4_strategy2.npz,384-511,DARK,DARK,TP
continuous_0097_S4_strategy2.npz,511-639,GRANDMOTHER,GRANDMOTHER,TP
continuous_0097_S4_strategy2.npz,639-768,GOOD EVENING,GOOD EVENING,TP
continuous_0097_S4_strategy2.npz,768-895,SLOW,SLOW,TP
continuous_0098_S4_strategy2.npz,0-129,COFFEE,COFFEE,TP
continuous_0098_S4_strategy2.npz,129-258,WHITE,WHITE,TP
continuous_0098_S4_strategy2.npz,258-387,NO,NO,TP
continuous_0098_S4_strategy2.npz,387-516,COUSIN,COUSIN,TP
continuous_0098_S4_strategy2.npz,516-645,NICE TO MEET YOU,NICE TO MEET YOU,TP
continuous_0098_S4_strategy2.npz,645-774,FIVE,FIVE,TP
continuous_0099_S4_strategy2.npz,0-129,SEE YOU TOMORROW,SEE YOU TOMORROW,TP
continuous_0099_S4_strategy2.npz,129-258,DARK,DARK,TP
continuous_0099_S4_strategy2.npz,258-387,CORRECT,CORRECT,TP
continuous_0099_S4_strategy2.npz,387-517,HARD OF HEARING,HARD OF HEARING,TP
continuous_0099_S4_strategy2.npz,517-646,THURSDAY,THURSDAY,TP
continuous_0099_S4_strategy2.npz,646-777,COUSIN,COUSIN,TP
continuous_0099_S4_strategy2.npz,777-906,-,TWO,FP
continuous_0099_S4_strategy2.npz,778-906,THREE,-,FN
continuous_0100_S4_strategy2.npz,0-157,WRONG,WRONG,TP
continuous_0100_S4_strategy2.npz,157-315,NINE,NINE,TP
continuous_0100_S4_strategy2.npz,315-474,GIRL,GIRL,TP
continuous_0100_S4_strategy2.npz,474-631,BREAD,BREAD,TP
continuous_0100_S4_strategy2.npz,631-948,GRAY,GRAY,TP
continuous_0100_S4_strategy2.npz,658-795,SON,-,FN
continuous_0100_S4_strategy2.npz,795-947,OCTOBER,-,FN
continuous_0101_S4_strategy2.npz,129-258,MARRIED,MARRIED,TP
continuous_0101_S4_strategy2.npz,258-387,HELLO,HELLO,TP
continuous_0101_S4_strategy2.npz,387-516,GREEN,GREEN,TP
continuous_0101_S4_strategy2.npz,516-645,SON,SON,TP
continuous_0101_S4_strategy2.npz,645-774,NO,NO,TP
continuous_0101_S4_strategy2.npz,0-127,SEVEN,-,FN
continuous_0102_S4_strategy2.npz,507-634,-,BREAD,FP
continuous_0102_S4_strategy2.npz,634-762,-,SATURDAY,FP
continuous_0102_S4_strategy2.npz,762-889,-,GOOD MORNING,FP
continuous_0102_S4_strategy2.npz,0-124,FAST,-,FN
continuous_0102_S4_strategy2.npz,124-249,SIX,-,FN
continuous_0102_S4_strategy2.npz,249-382,BREAD,-,FN
continuous_0102_S4_strategy2.npz,382-513,JULY,-,FN
continuous_0102_S4_strategy2.npz,513-635,SATURDAY,-,FN
continuous_0102_S4_strategy2.npz,635-766,GOOD MORNING,-,FN
continuous_0102_S4_strategy2.npz,766-889,SON,-,FN
continuous_0103_S4_strategy2.npz,0-76,BOY,BOY,TP
continuous_0103_S4_strategy2.npz,76-153,-,NICE TO MEET YOU,FP
continuous_0103_S4_strategy2.npz,153-307,-,RED,FP
continuous_0103_S4_strategy2.npz,307-615,-,RED,FP
continuous_0103_S4_strategy2.npz,615-693,TODAY,TODAY,TP
continuous_0103_S4_strategy2.npz,693-769,FATHER,FATHER,TP
continuous_0103_S4_strategy2.npz,125-255,NICE TO MEET YOU,-,FN
continuous_0103_S4_strategy2.npz,255-386,RED,-,FN
continuous_0103_S4_strategy2.npz,386-513,SEVEN,-,FN
continuous_0104_S4_strategy2.npz,0-109,FAST,FAST,TP
continuous_0104_S4_strategy2.npz,109-220,-,SEE YOU TOMORROW,FP
continuous_0104_S4_strategy2.npz,220-552,YOURE WELCOME,YOURE WELCOME,TP
continuous_0104_S4_strategy2.npz,552-663,-,DARK,FP
continuous_0104_S4_strategy2.npz,663-774,COLD,COLD,TP
continuous_0104_S4_strategy2.npz,253-381,MARCH,-,FN
continuous_0104_S4_strategy2.npz,381-516,DARK,-,FN
continuous_0104_S4_strategy2.npz,516-647,ONE,-,FN
continuous_0105_S4_strategy2.npz,0-150,THURSDAY,THURSDAY,TP
continuous_0105_S4_strategy2.npz,150-301,CORRECT,CORRECT,TP
continuous_0105_S4_strategy2.npz,301-453,JUICE,JUICE,TP
continuous_0105_S4_strategy2.npz,453-604,COUSIN,COUSIN,TP
continuous_0105_S4_strategy2.npz,604-756,YELLOW,YELLOW,TP
continuous_0105_S4_strategy2.npz,625-756,JUNE,-,FN
continuous_0106_S4_strategy2.npz,0-109,HOT,HOT,TP
continuous_0106_S4_strategy2.npz,109-220,-,EIGHT,FP
